id,device_id,name,description,value,min,max
ik_multimedia_uno_synth_pro_x_cc_27,ik_multimedia_uno_synth_pro_x,FLT2 RES,,36,0,127
ik_multimedia_uno_synth_pro_x_cc_28,ik_multimedia_uno_synth_pro_x,FLT2 Mode,,37,0,127
ik_multimedia_uno_synth_pro_x_cc_29,ik_multimedia_uno_synth_pro_x,FLT2 ENV AMT,,38,0,127
ik_multimedia_uno_synth_pro_x_cc_30,ik_multimedia_uno_synth_pro_x,FLT2 Keytrk AMT,,39,0,127
ik_multimedia_uno_synth_pro_x_cc_31,ik_multimedia_uno_synth_pro_x,VCA AMT,,40,0,127
ik_multimedia_uno_synth_pro_x_cc_32,ik_multimedia_uno_synth_pro_x,FLT Link,,41,0,127
ik_multimedia_uno_synth_pro_x_cc_33,ik_multimedia_uno_synth_pro_x,ENV3 Loop,,42,0,127
ik_multimedia_uno_synth_pro_x_cc_34,ik_multimedia_uno_synth_pro_x,ENV3 Retrig,,43,0,127
ik_multimedia_uno_synth_pro_x_cc_35,ik_multimedia_uno_synth_pro_x,LFO1 Wave,,44,0,127
ik_multimedia_uno_synth_pro_x_cc_36,ik_multimedia_uno_synth_pro_x,LFO1 Rate,,45,0,127
ik_multimedia_uno_synth_pro_x_cc_37,ik_multimedia_uno_synth_pro_x,LFO1 Fade,,46,0,127
ik_multimedia_uno_synth_pro_x_cc_38,ik_multimedia_uno_synth_pro_x,LFO1 Sync,,47,0,127
ik_multimedia_uno_synth_pro_x_cc_39,ik_multimedia_uno_synth_pro_x,LFO2 Wave,,48,0,127
ik_multimedia_uno_synth_pro_x_cc_40,ik_multimedia_uno_synth_pro_x,LFO2 Rate,,49,0,127
ik_multimedia_uno_synth_pro_x_cc_41,ik_multimedia_uno_synth_pro_x,LFO2 Fade,,50,0,127
ik_multimedia_uno_synth_pro_x_cc_42,ik_multimedia_uno_synth_pro_x,LFO2 Sync,,51,0,127
ik_multimedia_uno_synth_pro_x_cc_43,ik_multimedia_uno_synth_pro_x,Fltenv Attack,,53,0,127
ik_multimedia_uno_synth_pro_x_cc_44,ik_multimedia_uno_synth_pro_x,Fltenv Decay,,54,0,127
ik_multimedia_uno_synth_pro_x_cc_45,ik_multimedia_uno_synth_pro_x,Fltenv Sustain,,55,0,127
ik_multimedia_uno_synth_pro_x_cc_46,ik_multimedia_uno_synth_pro_x,Fltenv Release,,56,0,127
ik_multimedia_uno_synth_pro_x_cc_47,ik_multimedia_uno_synth_pro_x,Fltenv Loop,,57,0,127
ik_multimedia_uno_synth_pro_x_cc_48,ik_multimedia_uno_synth_pro_x,Fltenv Retrig,,58,0,127
ik_multimedia_uno_synth_pro_x_cc_49,ik_multimedia_uno_synth_pro_x,Ampenv Attack,,59,0,127
ik_multimedia_uno_synth_pro_x_cc_50,ik_multimedia_uno_synth_pro_x,Ampenv Decay,,60,0,127
ik_multimedia_uno_synth_pro_x_cc_51,ik_multimedia_uno_synth_pro_x,Ampenv Sustain,,61,0,127
ik_multimedia_uno_synth_pro_x_cc_52,ik_multimedia_uno_synth_pro_x,Ampenv Release,,62,0,127
ik_multimedia_uno_synth_pro_x_cc_53,ik_multimedia_uno_synth_pro_x,Ampenv Loop,,63,0,127
ik_multimedia_uno_synth_pro_x_cc_54,ik_multimedia_uno_synth_pro_x,Hold BTN,,64,0,127
ik_multimedia_uno_synth_pro_x_cc_55,ik_multimedia_uno_synth_pro_x,Portamento,,65,0,127
ik_multimedia_uno_synth_pro_x_cc_56,ik_multimedia_uno_synth_pro_x,Matrix1 AMT,,66,0,127
ik_multimedia_uno_synth_pro_x_cc_57,ik_multimedia_uno_synth_pro_x,Matrix2 AMT,,67,0,127
ik_multimedia_uno_synth_pro_x_cc_58,ik_multimedia_uno_synth_pro_x,Matrix3 AMT,,68,0,127
ik_multimedia_uno_synth_pro_x_cc_59,ik_multimedia_uno_synth_pro_x,Matrix4 AMT,,69,0,127
ik_multimedia_uno_synth_pro_x_cc_60,ik_multimedia_uno_synth_pro_x,Matrix5 AMT,,70,0,127
ik_multimedia_uno_synth_pro_x_cc_61,ik_multimedia_uno_synth_pro_x,Matrix6 AMT,,71,0,127
ik_multimedia_uno_synth_pro_x_cc_62,ik_multimedia_uno_synth_pro_x,Matrix7 AMT,,72,0,127
ik_multimedia_uno_synth_pro_x_cc_63,ik_multimedia_uno_synth_pro_x,Matrix8 AMT,,73,0,127
ik_multimedia_uno_synth_pro_x_cc_64,ik_multimedia_uno_synth_pro_x,Matrix9 AMT,,74,0,127
ik_multimedia_uno_synth_pro_x_cc_65,ik_multimedia_uno_synth_pro_x,Matrix10 AMT,,75,0,127
ik_multimedia_uno_synth_pro_x_cc_66,ik_multimedia_uno_synth_pro_x,Matrix11 AMT,,76,0,127
ik_multimedia_uno_synth_pro_x_cc_67,ik_multimedia_uno_synth_pro_x,Matrix12 AMT,,77,0,127
ik_multimedia_uno_synth_pro_x_cc_68,ik_multimedia_uno_synth_pro_x,Matrix13 AMT,,78,0,127
ik_multimedia_uno_synth_pro_x_cc_69,ik_multimedia_uno_synth_pro_x,Matrix14 AMT,,79,0,127
ik_multimedia_uno_synth_pro_x_cc_70,ik_multimedia_uno_synth_pro_x,Matrix15 AMT,,80,0,127
ik_multimedia_uno_synth_pro_x_cc_71,ik_multimedia_uno_synth_pro_x,Matrix16 AMT,,81,0,127
ik_multimedia_uno_synth_pro_x_cc_72,ik_multimedia_uno_synth_pro_x,LFO1 Retrig,,83,0,127
ik_multimedia_uno_synth_pro_x_cc_73,ik_multimedia_uno_synth_pro_x,LFO1 Fade Curve,,84,0,127
ik_multimedia_uno_synth_pro_x_cc_74,ik_multimedia_uno_synth_pro_x,LFO2 Retrig,,85,0,127
ik_multimedia_uno_synth_pro_x_cc_75,ik_multimedia_uno_synth_pro_x,LFO2 Fade Curve,,86,0,127
ik_multimedia_uno_synth_pro_x_cc_76,ik_multimedia_uno_synth_pro_x,Ampenv Retrig,,87,0,127
ik_multimedia_uno_synth_pro_x_cc_77,ik_multimedia_uno_synth_pro_x,Extin Routing,,89,0,127
ik_multimedia_uno_synth_pro_x_cc_78,ik_multimedia_uno_synth_pro_x,Drive Amount,,90,0,127
ik_multimedia_uno_synth_pro_x_cc_79,ik_multimedia_uno_synth_pro_x,Reverb Amount,,91,0,127
ik_multimedia_uno_synth_pro_x_cc_80,ik_multimedia_uno_synth_pro_x,Delay Amount,,92,0,127
ik_multimedia_uno_synth_pro_x_cc_81,ik_multimedia_uno_synth_pro_x,MOD Amount,,93,0,127
ik_multimedia_uno_synth_pro_x_cc_82,ik_multimedia_uno_synth_pro_x,MOD Type,,95,0,127
ik_multimedia_uno_synth_pro_x_cc_83,ik_multimedia_uno_synth_pro_x,MOD Intensity,,96,0,127
ik_multimedia_uno_synth_pro_x_cc_84,ik_multimedia_uno_synth_pro_x,MOD Rate,,97,0,127
ik_multimedia_uno_synth_pro_x_cc_85,ik_multimedia_uno_synth_pro_x,Chorus Mode,,98,0,127
ik_multimedia_uno_synth_pro_x_cc_86,ik_multimedia_uno_synth_pro_x,Delay Type,,100,0,127
ik_multimedia_uno_synth_pro_x_cc_87,ik_multimedia_uno_synth_pro_x,Delay Sync,,101,0,127
ik_multimedia_uno_synth_pro_x_cc_88,ik_multimedia_uno_synth_pro_x,Delay Time L,,102,0,127
ik_multimedia_uno_synth_pro_x_cc_89,ik_multimedia_uno_synth_pro_x,Delay Time R,,103,0,127
ik_multimedia_uno_synth_pro_x_cc_90,ik_multimedia_uno_synth_pro_x,Delay Feedback,,104,0,127
ik_multimedia_uno_synth_pro_x_cc_91,ik_multimedia_uno_synth_pro_x,Delay Filter,,105,0,127
ik_multimedia_uno_synth_pro_x_cc_92,ik_multimedia_uno_synth_pro_x,Reverb Type,,107,0,127
ik_multimedia_uno_synth_pro_x_cc_93,ik_multimedia_uno_synth_pro_x,Reverb Predelay,,108,0,127
ik_multimedia_uno_synth_pro_x_cc_94,ik_multimedia_uno_synth_pro_x,Reverb Time,,109,0,127
ik_multimedia_uno_synth_pro_x_cc_95,ik_multimedia_uno_synth_pro_x,Reverb Time LOW,,110,0,127
ik_multimedia_uno_synth_pro_x_cc_96,ik_multimedia_uno_synth_pro_x,Reverb Time MID,,111,0,127
ik_multimedia_uno_synth_pro_x_cc_97,ik_multimedia_uno_synth_pro_x,Reverb Time HI,,112,0,127
ik_multimedia_uno_synth_pro_x_cc_98,ik_multimedia_uno_synth_pro_x,Reverb Size,,113,0,127
ik_multimedia_uno_synth_pro_x_cc_99,ik_multimedia_uno_synth_pro_x,Reverb Filter,,114,0,127
ik_multimedia_uno_synth_pro_x_cc_100,ik_multimedia_uno_synth_pro_x,ENV3 Attack,,115,0,127
ik_multimedia_uno_synth_pro_x_cc_101,ik_multimedia_uno_synth_pro_x,ENV3 Decay,,116,0,127
ik_multimedia_uno_synth_pro_x_cc_102,ik_multimedia_uno_synth_pro_x,ENV3 Sustain,,117,0,127
ik_multimedia_uno_synth_pro_x_cc_103,ik_multimedia_uno_synth_pro_x,ENV3 Release,,118,0,127
ik_multimedia_uno_drum_cc_0,ik_multimedia_uno_drum,Output level,,7,0,127
ik_multimedia_uno_drum_cc_1,ik_multimedia_uno_drum,Swing amount,,9,50,70
ik_multimedia_uno_drum_cc_2,ik_multimedia_uno_drum,Sequencer division,,12,0,3
ik_multimedia_uno_drum_cc_3,ik_multimedia_uno_drum,Pattern length,,13,0,63
ik_multimedia_uno_drum_cc_4,ik_multimedia_uno_drum,Compressor amount,,17,0,127
ik_multimedia_uno_drum_cc_5,ik_multimedia_uno_drum,Drive amount,,18,0,127
ik_multimedia_uno_drum_cc_6,ik_multimedia_uno_drum,Kick 1 level,,20,0,127
ik_multimedia_uno_drum_cc_7,ik_multimedia_uno_drum,Kick 1 tune,,21,0,127
ik_multimedia_uno_drum_cc_8,ik_multimedia_uno_drum,Kick 1 snap,,22,0,127
ik_multimedia_uno_drum_cc_9,ik_multimedia_uno_drum,Kick 1 decay,,23,0,127
ik_multimedia_uno_drum_cc_10,ik_multimedia_uno_drum,Kick 1 FM tune,,24,0,127
ik_multimedia_uno_drum_cc_11,ik_multimedia_uno_drum,Kick 1 FM amount,,25,0,127
ik_multimedia_uno_drum_cc_12,ik_multimedia_uno_drum,Kick 1 sweep time,,26,0,127
ik_multimedia_uno_drum_cc_13,ik_multimedia_uno_drum,Kick 2 level,,27,0,127
ik_multimedia_uno_drum_cc_14,ik_multimedia_uno_drum,Kick 2 tune,,28,0,127
ik_multimedia_uno_drum_cc_15,ik_multimedia_uno_drum,Kick 2 snap,,29,0,127
ik_multimedia_uno_drum_cc_16,ik_multimedia_uno_drum,Kick 2 decay,,30,0,127
ik_multimedia_uno_drum_cc_17,ik_multimedia_uno_drum,Snare level,,31,0,127
ik_multimedia_uno_drum_cc_18,ik_multimedia_uno_drum,Snare tune,,32,0,127
ik_multimedia_uno_drum_cc_19,ik_multimedia_uno_drum,Snare snap,,33,0,127
ik_multimedia_uno_drum_cc_20,ik_multimedia_uno_drum,Snare decay,,34,0,127
ik_multimedia_uno_drum_cc_21,ik_multimedia_uno_drum,Snare LPF,,35,0,127
ik_multimedia_uno_drum_cc_22,ik_multimedia_uno_drum,Clap level,,36,0,127
ik_multimedia_uno_drum_cc_23,ik_multimedia_uno_drum,Clap tune,,37,0,127
ik_multimedia_uno_drum_cc_24,ik_multimedia_uno_drum,Clap decay,,38,0,127
ik_multimedia_uno_drum_cc_25,ik_multimedia_uno_drum,Closed Hat level,,39,0,127
ik_multimedia_uno_drum_cc_26,ik_multimedia_uno_drum,Closed Hat tune,,40,0,127
ik_multimedia_uno_drum_cc_27,ik_multimedia_uno_drum,Closed Hat decay,,41,0,127
ik_multimedia_uno_drum_cc_28,ik_multimedia_uno_drum,Open Hat level,,42,0,127
ik_multimedia_uno_drum_cc_29,ik_multimedia_uno_drum,Open Hat tune,,43,0,127
ik_multimedia_uno_drum_cc_30,ik_multimedia_uno_drum,Open Hat decay,,44,0,127
ik_multimedia_uno_drum_cc_31,ik_multimedia_uno_drum,Rim level,,45,0,127
ik_multimedia_uno_drum_cc_32,ik_multimedia_uno_drum,Rim tune,,46,0,127
ik_multimedia_uno_drum_cc_33,ik_multimedia_uno_drum,Rim decay,,47,0,127
ik_multimedia_uno_drum_cc_34,ik_multimedia_uno_drum,Tom 1 level,,48,0,127
ik_multimedia_uno_drum_cc_35,ik_multimedia_uno_drum,Tom 1 tune,,49,0,127
ik_multimedia_uno_drum_cc_36,ik_multimedia_uno_drum,Tom 1 decay,,50,0,127
ik_multimedia_uno_drum_cc_37,ik_multimedia_uno_drum,Tom 2 level,,51,0,127
ik_multimedia_uno_drum_cc_38,ik_multimedia_uno_drum,Tom 2 tune,,52,0,127
ik_multimedia_uno_drum_cc_39,ik_multimedia_uno_drum,Tom 2 decay,,53,0,127
ik_multimedia_uno_drum_cc_40,ik_multimedia_uno_drum,Cowbell level,,54,0,127
ik_multimedia_uno_drum_cc_41,ik_multimedia_uno_drum,Cowbell tune,,55,0,127
ik_multimedia_uno_drum_cc_42,ik_multimedia_uno_drum,Cowbell decay,,56,0,127
ik_multimedia_uno_drum_cc_43,ik_multimedia_uno_drum,Ride level,,57,0,127
ik_multimedia_uno_drum_cc_44,ik_multimedia_uno_drum,Ride tune,,58,0,127
ik_multimedia_uno_drum_cc_45,ik_multimedia_uno_drum,Ride decay,,59,0,127
ik_multimedia_uno_drum_cc_46,ik_multimedia_uno_drum,Cymbal level,,60,0,127
ik_multimedia_uno_drum_cc_47,ik_multimedia_uno_drum,Cymbal tune,,61,0,127
ik_multimedia_uno_drum_cc_48,ik_multimedia_uno_drum,Cymbal decay,,62,0,127
ik_multimedia_uno_drum_cc_49,ik_multimedia_uno_drum,Stutter type,,70,0,10
ik_multimedia_uno_drum_cc_50,ik_multimedia_uno_drum,Stutter amount,,71,0,127
ik_multimedia_uno_drum_cc_51,ik_multimedia_uno_drum,Stutter enable,,72,0,127
ik_multimedia_uno_drum_cc_52,ik_multimedia_uno_drum,Roll type,,73,0,7
ik_multimedia_uno_drum_cc_53,ik_multimedia_uno_drum,Roll enable,,74,0,127
ik_multimedia_uno_drum_cc_54,ik_multimedia_uno_drum,Pad double velocity enable,,75,0,127
ik_multimedia_uno_drum_cc_55,ik_multimedia_uno_drum,Metronome enable,,76,0,2
ik_multimedia_uno_drum_cc_56,ik_multimedia_uno_drum,Pad note length,,77,0,127
ik_multimedia_uno_drum_cc_57,ik_multimedia_uno_drum,Kick 1 sound,,80,1,5
ik_multimedia_uno_drum_cc_58,ik_multimedia_uno_drum,Kick 2 sounds,,81,1,5
ik_multimedia_uno_drum_cc_59,ik_multimedia_uno_drum,Snare sound,,82,1,5
ik_multimedia_uno_drum_cc_60,ik_multimedia_uno_drum,Clap sound,,83,1,5
ik_multimedia_uno_drum_cc_61,ik_multimedia_uno_drum,Closed Hat sound,,84,1,5
ik_multimedia_uno_drum_cc_62,ik_multimedia_uno_drum,Open Hat sound,,85,1,5
ik_multimedia_uno_drum_cc_63,ik_multimedia_uno_drum,Rim sound,,86,1,5
ik_multimedia_uno_drum_cc_64,ik_multimedia_uno_drum,Tom 1 sound,,87,1,5
ik_multimedia_uno_drum_cc_65,ik_multimedia_uno_drum,Tom 2 sound,,88,1,5
ik_multimedia_uno_drum_cc_66,ik_multimedia_uno_drum,Cowbell sound,,89,1,5
ik_multimedia_uno_drum_cc_67,ik_multimedia_uno_drum,Ride sound,,90,1,5
ik_multimedia_uno_drum_cc_68,ik_multimedia_uno_drum,Cymbal sound,,91,1,5
ik_multimedia_uno_drum_cc_69,ik_multimedia_uno_drum,All notes off,,123,0,127
ik_multimedia_uno_synth_cc_0,ik_multimedia_uno_synth,Modulation wheel,,1,0,127
ik_multimedia_uno_synth_cc_1,ik_multimedia_uno_synth,Glide time,,5,0,127
ik_multimedia_uno_synth_cc_2,ik_multimedia_uno_synth,VCA level,,7,0,127
ik_multimedia_uno_synth_cc_3,ik_multimedia_uno_synth,Swing,,9,0,127
ik_multimedia_uno_synth_cc_4,ik_multimedia_uno_synth,Sustain (hold),,64,0,127
ik_multimedia_uno_synth_cc_5,ik_multimedia_uno_synth,Glide on/off,,65,0,127
ik_multimedia_uno_synth_cc_6,ik_multimedia_uno_synth,Vibrato on/off,,77,0,127
ik_multimedia_uno_synth_cc_7,ik_multimedia_uno_synth,Wah on/off,,78,0,127
ik_multimedia_uno_synth_cc_8,ik_multimedia_uno_synth,Tremolo on/off,,79,0,127
ik_multimedia_uno_synth_cc_9,ik_multimedia_uno_synth,Dive on/off,,89,0,127
ik_multimedia_uno_synth_cc_10,ik_multimedia_uno_synth,Dive range,,90,0,127
ik_multimedia_uno_synth_cc_11,ik_multimedia_uno_synth,Scoop on/off,,91,0,127
ik_multimedia_uno_synth_cc_12,ik_multimedia_uno_synth,Scoop range,,92,0,127
ik_multimedia_uno_synth_cc_13,ik_multimedia_uno_synth,Mod wheel to LFO rate,,93,0,127
ik_multimedia_uno_synth_cc_14,ik_multimedia_uno_synth,Mod wheel to vibrato,,94,0,127
ik_multimedia_uno_synth_cc_15,ik_multimedia_uno_synth,Mod wheel to wah,,95,0,127
ik_multimedia_uno_synth_cc_16,ik_multimedia_uno_synth,Mod wheel to tremelo,,96,0,127
ik_multimedia_uno_synth_cc_17,ik_multimedia_uno_synth,Mod wheel to filter cutoff,,97,0,127
ik_multimedia_uno_synth_cc_18,ik_multimedia_uno_synth,Pitch bend range,,101,0,127
ik_multimedia_uno_synth_cc_19,ik_multimedia_uno_synth,Velocity to VCA amount,,102,0,127
ik_multimedia_uno_synth_cc_20,ik_multimedia_uno_synth,Velocity to filter cutoff,,103,0,127
ik_multimedia_uno_synth_cc_21,ik_multimedia_uno_synth,Velocity to filter env amount,,104,0,127
ik_multimedia_uno_synth_cc_22,ik_multimedia_uno_synth,Velocity to LFO rate,,105,0,127
ik_multimedia_uno_synth_cc_23,ik_multimedia_uno_synth,Filter cutoff keytrack,,106,0,127
ik_multimedia_uno_synth_cc_24,ik_multimedia_uno_synth,Delay mix,,80,0,127
ik_multimedia_uno_synth_cc_25,ik_multimedia_uno_synth,Delay time,,81,0,127
ik_multimedia_uno_synth_cc_26,ik_multimedia_uno_synth,OSC 1 level,,12,0,127
ik_multimedia_uno_synth_cc_27,ik_multimedia_uno_synth,OSC 2 level,,13,0,127
ik_multimedia_uno_synth_cc_28,ik_multimedia_uno_synth,Noise level,,14,0,127
ik_multimedia_uno_synth_cc_29,ik_multimedia_uno_synth,OSC 1 wave,,15,0,127
ik_multimedia_uno_synth_cc_30,ik_multimedia_uno_synth,OSC 2 wave,,16,0,127
ik_multimedia_uno_synth_cc_31,ik_multimedia_uno_synth,OSC 1 tune,,17,0,127
ik_multimedia_uno_synth_cc_32,ik_multimedia_uno_synth,OSC 2 tune,,18,0,127
ik_multimedia_uno_synth_cc_33,ik_multimedia_uno_synth,Amp attack,,24,0,127
ik_multimedia_uno_synth_cc_34,ik_multimedia_uno_synth,Amp decay,,25,0,127
ik_multimedia_uno_synth_cc_35,ik_multimedia_uno_synth,Amp sustain,,26,0,127
ik_multimedia_uno_synth_cc_36,ik_multimedia_uno_synth,Amp release,,27,0,127
ik_multimedia_uno_synth_cc_37,ik_multimedia_uno_synth,Filter mode,,19,0,127
ik_multimedia_uno_synth_cc_38,ik_multimedia_uno_synth,Filter cutoff,,20,0,127
ik_multimedia_uno_synth_cc_39,ik_multimedia_uno_synth,Filter resonance,,21,0,127
ik_multimedia_uno_synth_cc_40,ik_multimedia_uno_synth,Filter drive,,22,0,127
ik_multimedia_uno_synth_cc_41,ik_multimedia_uno_synth,Filter env amount,,23,0,127
ik_multimedia_uno_synth_cc_42,ik_multimedia_uno_synth,Filter attack,,44,0,127
ik_multimedia_uno_synth_cc_43,ik_multimedia_uno_synth,Filter decay,,45,0,127
ik_multimedia_uno_synth_cc_44,ik_multimedia_uno_synth,Filter sustain,,46,0,127
ik_multimedia_uno_synth_cc_45,ik_multimedia_uno_synth,Filter release,,47,0,127
ik_multimedia_uno_synth_cc_46,ik_multimedia_uno_synth,Filter env to OSC 1 PWM,,48,0,127
ik_multimedia_uno_synth_cc_47,ik_multimedia_uno_synth,Filter env to OSC 2 PWM,,49,0,127
ik_multimedia_uno_synth_cc_48,ik_multimedia_uno_synth,Filter env to OSC 1 wave,,50,0,127
ik_multimedia_uno_synth_cc_49,ik_multimedia_uno_synth,Filter env to OSC 2 wave,,51,0,127
ik_multimedia_uno_synth_cc_50,ik_multimedia_uno_synth,LFO wave,,66,0,127
ik_multimedia_uno_synth_cc_51,ik_multimedia_uno_synth,LFO rate,,67,0,127
ik_multimedia_uno_synth_cc_52,ik_multimedia_uno_synth,LFO to pitch,,68,0,127
ik_multimedia_uno_synth_cc_53,ik_multimedia_uno_synth,LFO to filter cutoff,,69,0,127
ik_multimedia_uno_synth_cc_54,ik_multimedia_uno_synth,LFO to tremelo,,70,0,127
ik_multimedia_uno_synth_cc_55,ik_multimedia_uno_synth,LFO to wah,,71,0,127
ik_multimedia_uno_synth_cc_56,ik_multimedia_uno_synth,LFO to vibr,,72,0,127
ik_multimedia_uno_synth_cc_57,ik_multimedia_uno_synth,LFO to OSC 1 PWM,,73,0,127
ik_multimedia_uno_synth_cc_58,ik_multimedia_uno_synth,LFO to OSC 2 PWM,,74,0,127
ik_multimedia_uno_synth_cc_59,ik_multimedia_uno_synth,LFO to OSC 1 waveform,,75,0,127
ik_multimedia_uno_synth_cc_60,ik_multimedia_uno_synth,LFO to OSC 2 waveform,,76,0,127
ik_multimedia_uno_synth_cc_61,ik_multimedia_uno_synth,Arpeggiator on/off,,82,0,127
ik_multimedia_uno_synth_cc_62,ik_multimedia_uno_synth,Arpeggiator direction,,83,0,127
ik_multimedia_uno_synth_cc_63,ik_multimedia_uno_synth,Arpeggiator range,,84,0,127
ik_multimedia_uno_synth_cc_64,ik_multimedia_uno_synth,Arpeggiator and seq gate time,,85,0,127
ik_multimedia_uno_synth_cc_65,ik_multimedia_uno_synth,Seq direction,,86,0,127
ik_multimedia_uno_synth_cc_66,ik_multimedia_uno_synth,Seq range,,87,0,127
ik_multimedia_x-series_cc_0,ik_multimedia_x-series,Expression,Controls the expression parameter,11,0,127
ik_multimedia_x-series_cc_1,ik_multimedia_x-series,Preset On/Off,Enables or disables the current preset,12,0,127
ik_multimedia_x-series_cc_2,ik_multimedia_x-series,X-MODE,Enables or disables X-MODE for the current preset,13,0,127
ik_multimedia_x-series_cc_3,ik_multimedia_x-series,Model Selector,Selects the amp/effect model,14,1,16
ik_multimedia_x-series_cc_4,ik_multimedia_x-series,MIDI Patch Bank,Selects the MIDI patch bank,0,0,2
idoru_p-1_cc_0,idoru_p-1,Previous Song,Selects the previous song in the playlist,21,0,127
idoru_p-1_cc_1,idoru_p-1,Next Song,Selects the next song in the playlist,22,0,127
idoru_p-1_cc_2,idoru_p-1,Play/Pause,Toggles playback between play and pause states,23,0,127
idoru_p-1_cc_3,idoru_p-1,Stop,Stops playback,24,0,127
idoru_p-1_cc_4,idoru_p-1,Direct Select & Play Song,Directly selects and plays a song by position,20,1,40
idoru_p-1_cc_5,idoru_p-1,Direct Select Song,Directly selects a song without playing,19,1,40
idoru_p-1_cc_6,idoru_p-1,Direct Select Setlist,Directly selects a setlist,18,1,7
idoru_p-1_cc_7,idoru_p-1,Direct Select Setlist & Play Song,Selects setlist and plays specific song,0,1,7
idoru_p1_cc_0,idoru_p1,Previous song,,21,0,0
idoru_p1_cc_1,idoru_p1,Next song,,22,0,0
idoru_p1_cc_2,idoru_p1,Play / Pause,,23,0,127
idoru_p1_cc_3,idoru_p1,Stop,,24,0,127
idoru_p1_cc_4,idoru_p1,Direct select & play song,"CC 20 or Program change message.
Value of 1-40 equals song position in playlist, 0 is ignored",20,0,127
idoru_p1_cc_5,idoru_p1,Direct select song,"Value of 1-40 equals song position in playlist, 0 is ignored. ",19,0,127
idoru_p1_cc_6,idoru_p1,Direct select setlist,"(value of 1-7 equals setlist, 0 is ignored)",18,0,127
idoru_p1_cc_7,idoru_p1,Direct select setlist & play song,"CC0 : Value of 1-7 equals setlist number, 0 is ignored.
PC: value of 1-40 equals song position in playlist, 0 is ignored.",0,0,127
intellijel_umidi_cc_0,intellijel_umidi,MOD,,1,0,127
intellijel_umidi_cc_1,intellijel_umidi,CC,,2,0,127
intellijel_umidi_cc_2,intellijel_umidi,EXP1,,21,0,127
intellijel_umidi_cc_3,intellijel_umidi,EXP2,,22,0,127
intellijel_umidi_cc_4,intellijel_umidi,EXP3,,23,0,127
intellijel_umidi_cc_5,intellijel_umidi,EXP4,,24,0,127
intellijel_umidi_cc_6,intellijel_umidi,EXP5,,25,0,127
intellijel_umidi_cc_7,intellijel_umidi,EXP6,,26,0,127
intellijel_umidi_cc_8,intellijel_umidi,EXP7,,27,0,127
intellijel_umidi_cc_9,intellijel_umidi,EXP8,,28,0,127
jomox_airbase_99_cc_0,jomox_airbase_99,LT Tune,,12,0,127
jomox_airbase_99_cc_1,jomox_airbase_99,LT Decay,,13,0,127
jomox_airbase_99_cc_2,jomox_airbase_99,LT LVL,,14,0,127
jomox_airbase_99_cc_3,jomox_airbase_99,HT Tune,,15,0,127
jomox_airbase_99_cc_4,jomox_airbase_99,HT Decay,,16,0,127
jomox_airbase_99_cc_5,jomox_airbase_99,HT LVL,,17,0,127
jomox_airbase_99_cc_6,jomox_airbase_99,HH Tune,,18,0,127
jomox_airbase_99_cc_7,jomox_airbase_99,CH Attack,,19,0,127
jomox_airbase_99_cc_8,jomox_airbase_99,CH Pktme,,20,0,127
jomox_airbase_99_cc_9,jomox_airbase_99,CH Decay,,21,0,127
jomox_airbase_99_cc_10,jomox_airbase_99,OH Attack,,22,0,127
jomox_airbase_99_cc_11,jomox_airbase_99,OH Pktme,,23,0,127
jomox_airbase_99_cc_12,jomox_airbase_99,OH Decay,,24,0,127
jomox_airbase_99_cc_13,jomox_airbase_99,HH LVL,,25,0,127
jomox_airbase_99_cc_14,jomox_airbase_99,CP Tune,,26,0,127
jomox_airbase_99_cc_15,jomox_airbase_99,CP Attack,,27,0,127
jomox_airbase_99_cc_16,jomox_airbase_99,CP Pktme,,28,0,127
jomox_airbase_99_cc_17,jomox_airbase_99,CP Decay,,29,0,127
jomox_airbase_99_cc_18,jomox_airbase_99,CP LVL,,30,0,127
jomox_airbase_99_cc_19,jomox_airbase_99,Bank SEL,,32,0,127
jomox_airbase_99_cc_20,jomox_airbase_99,RM Tune,,44,0,127
jomox_airbase_99_cc_21,jomox_airbase_99,RM Attack,,45,0,127
jomox_airbase_99_cc_22,jomox_airbase_99,RM Pktme,,46,0,127
jomox_airbase_99_cc_23,jomox_airbase_99,RM Decay,,47,0,127
jomox_airbase_99_cc_24,jomox_airbase_99,RIM LVL,,48,0,127
jomox_airbase_99_cc_25,jomox_airbase_99,CR Tune,,49,0,127
jomox_airbase_99_cc_26,jomox_airbase_99,CR Attack,,50,0,127
jomox_airbase_99_cc_27,jomox_airbase_99,CR Pktme,,51,0,127
jomox_airbase_99_cc_28,jomox_airbase_99,CR Decay,,52,0,127
jomox_airbase_99_cc_29,jomox_airbase_99,CR LVL,,53,0,127
jomox_airbase_99_cc_30,jomox_airbase_99,RD Tune,,54,0,127
jomox_airbase_99_cc_31,jomox_airbase_99,RD Attack,,55,0,127
jomox_airbase_99_cc_32,jomox_airbase_99,RD Pktme,,56,0,127
jomox_airbase_99_cc_33,jomox_airbase_99,RD Decay,,57,0,127
jomox_airbase_99_cc_34,jomox_airbase_99,RD LVL,,58,0,127
jomox_airbase_99_cc_35,jomox_airbase_99,HHF CUT HP,,59,0,127
jomox_airbase_99_cc_36,jomox_airbase_99,HHF CUT LP,,60,0,127
jomox_airbase_99_cc_37,jomox_airbase_99,HHF Reso,,61,0,127
