id,device_id,name,description,value,min,max
ksr_amplification_colossus_h-100_pc_0,ksr_amplification_colossus_h-100,Program Change,,0,0,127
ksr_amplification_gemini_100_pc_0,ksr_amplification_gemini_100,Program Change,,0,0,127
seymour_duncan_andromeda_pc_0,seymour_duncan_andromeda,Program Change,,0,0,127
tc_electronic_plethora_x5_pc_0,tc_electronic_plethora_x5,Program Change,"You can directly recall any BOARD on PLETHORA by sending it a PC (Program Change) message with the corresponding number.
",0,0,127
tc_electronic_plethora_x3_pc_0,tc_electronic_plethora_x3,Program Change,"You can directly recall any BOARD on PLETHORA by sending it a PC (Program Change) message with the corresponding number.
",0,0,127
tc_electronic_hall_of_fame_2_x4_reverb_pc_0,tc_electronic_hall_of_fame_2_x4_reverb,Program Change,,0,0,127
tc_electronic_nova_drive_pc_0,tc_electronic_nova_drive,Program Change,"PC Messages load the corresponding preset. For example PC1 loads Preset 2.
",0,0,127
tc_electronic_flashback_2_x4_delay_pc_0,tc_electronic_flashback_2_x4_delay,Program Change,,0,0,127
tc_electronic_ditto_x4_pc_0,tc_electronic_ditto_x4,Program Change,"
",0,0,127
kemper_profiler_player_pc_0,kemper_profiler_player,Program Change,"The PROFILER Player storage offers ten banks with five Rigs each - fifty Rigs overall. These can be loaded via MIDI program changes # 1-50 respectively.

",0,0,127
kemper_profiler_pc_0,kemper_profiler,Program Change,"Performance Mode:
There are 128 program changes available in MIDI and these are assigned to each Slot as they occur within the Performances, in linear fashion:

Rig in Performance 1, Slot 1 loaded by program change 0
Rig in Performance 1, Slot 2 loaded by program change 1
...
Rig in Performance 2, Slot 5 loaded by program change 9
...
Rig in Performance 26, Slot 3 loaded by program change 127

You could also use the following formula: (#Performance * 5) - 5 + (#Slot - 1)

Due to the limit of 128 different program change values you can only address about 25 Performances. If you need more, you must use the MIDI bank select controllers which allow you to address multiple pages of 128 program changes each.

Instead of calculating the appropriate MIDI bank select, LSB and program change, you could simply read it from the screen. If no PROFILER Remote is connected, both items are displayed for the current Slot on the left-hand side of the home screen in Performance Mode.

While program changes are required to initiate the Rig load, bank select MSB and LSB are redundant. You don’t need to send bank select MSB because Performance Mode always assumes value “0”. Bank select LSB is not required if you navigate within the same MIDI bank.

These two MIDI control change numbers are associated with MIDI bank select: #0 Bank select MSB (always 0), #32 Bank select LSB (values 0-4).

Browser Mode:
You can assign up to 128 MIDI program change numbers to Rigs in your browse pool. These assignments are set in the System Settings on page “Browser Mode PrgChg”.

To assign a program change number to a Rig, first load the Rig in the Browser Mode. Then press the SYSTEM button. Navigate to the page “Browser Mode PrgChg” using the PAGE buttons.

Select a desired program change number using soft knob “MIDI PrgChg#” and then press the soft button “Assign”. Use the soft button labeled “Unassign” to erase assignments.

Without leaving this page you can use the RIG navigation cross to load other Rigs from your browse pool and perform more assignments.

Instead of using MIDI program changes, you can use control changes (#48-54) to load Slots in Performance Mode and Rigs in Browser Mode.
",0,0,127
old_blood_noise_endeavors_signalblenderstereo_pc_0,old_blood_noise_endeavors_signalblenderstereo,Program Change,,0,0,127
old_blood_noise_endeavors_blackfountain_pc_0,old_blood_noise_endeavors_blackfountain,Program Change,,0,0,127
old_blood_noise_endeavors_dark_star_stereo_soundscape_reverb_pc_0,old_blood_noise_endeavors_dark_star_stereo_soundscape_reverb,Program Change,,0,0,127
sheeran_looper+_pc_0,sheeran_looper+,Program Change,,0,0,127
sheeran_looperx_pc_0,sheeran_looperx,Program Change,,0,0,127
vongon_polyphrase_pc_0,vongon_polyphrase,Program Change,"Polyphrase has 9 onboard user preset slots that can be read and written to via MIDI
PROGRAM CHANGE (PC) messages. These presets are saved between power cycles.
PC #1 to read corresponds to PC #11 for write, #2 to read and #12 for write, and so on
through #9 to read and #19 to write at the end.

Example Read/Write to preset 1:
  ● Write to Preset 1: Adjust pedal to desired sound, send a MIDI PC# 11. That
  sound is now saved into preset slot #1.
  ● Recall Preset 1: Send a MIDI PC#1 message, the pedal will read the sound
  stored in preset slot #1 and internally reset parameters.
",0,0,127
two_notes_audio_engineering_torpedo_c.a.b._(v4_firmware)_pc_0,two_notes_audio_engineering_torpedo_c.a.b._(v4_firmware),Program Change,,0,0,127
two_notes_audio_engineering_torpedo_live_v4_firmware_pc_0,two_notes_audio_engineering_torpedo_live_v4_firmware,Program Change,,0,0,127
two_notes_audio_engineering_opus_pc_0,two_notes_audio_engineering_opus,Program Change,,0,0,127
two_notes_audio_engineering_torpedo_studio_pc_0,two_notes_audio_engineering_torpedo_studio,Program Change,,0,0,127
two_notes_audio_engineering_torpedo_captor_x_pc_0,two_notes_audio_engineering_torpedo_captor_x,Program Change,,0,0,127
two_notes_audio_engineering_torpedo_live_v3_firmware_pc_0,two_notes_audio_engineering_torpedo_live_v3_firmware,Program Change,,0,0,127
moog_mother-32_pc_0,moog_mother-32,Program Change,,0,0,127
moog_sub_phatty_pc_0,moog_sub_phatty,Program Change,,0,0,127
moog_matriarch_pc_0,moog_matriarch,Program Change,"TO SET A PARAMETER TO A VALUE:

  F0 04 17 23 [Parameter ID], [value MSB], [value LSB], 00 00 00 00 00 00 00 00 [Unit ID] F7

  • Values above are shown in hexadecimal format.
  • If the intended parameter value is less than 128, then [value MSB] is 0 and [value LSB] is the intended
    parameter value. If the intended parameter value is 128 or higher, then the value MSB is the intended
    value divided by 128, and the value LSB is the remainder (intended value modulo 128).
  • The Unit ID byte must be set to match the Unit ID of the synth you want to edit (all synths are set to
    Unit ID 0 by default; this value will be 0 unless you change it) or set the Unit ID value to 0x7F to
    address any Unit ID, or multiple units with different IDs sharing the same MIDI port.
  • Note: The byte before Unit ID (byte 14 if counting from F0 = 0) must be set to zero or the message
    will be ignored. This is because the same kind of SysEx message is output by the unit in reply to a
    request to get the value of a parameter (see below). Replies output by the unit have the byte before
    Unit ID set to 1, to avoid getting stuck in a MIDI feedback loop if these messages are echoed back
    to the unit.

TO REQUEST A PARAMETER VALUE:
  F0 04 17 3E [Parameter ID] 00 00 00 00 00 00 00 00 00 00 [Unit ID] F7

  • Values above are shown in hexadecimal format.
  • Unit ID must match the Unit ID of the Matriarch, or set Unit ID = 7F (all).
  • The Matriarch will reply with a “set parameter” SysEx message for the requested Parameter ID with its
    current value, with the byte before the Unit ID (byte 14 if counting from F0 = 0) set to 1 to indicate that
    the message is a reply coming from the Matriarch.
",0,0,127
moog_mf-108m_cluster_flux_pc_0,moog_mf-108m_cluster_flux,Program Change,,0,0,127
moog_subsequent_25_pc_0,moog_subsequent_25,Program Change,,0,0,127
moog_mf-105m_midi_murf_pc_0,moog_mf-105m_midi_murf,Program Change,,0,0,127
moog_grandmother_pc_0,moog_grandmother,Program Change,,0,0,127
moog_minimoog_voyager_pc_0,moog_minimoog_voyager,Program Change,,0,0,127
moog_subharmonicon_pc_0,moog_subharmonicon,Program Change,,0,0,127
moog_minitaur_pc_0,moog_minitaur,Program Change,,0,0,127
moog_mf-104m_pc_0,moog_mf-104m,Program Change,"The Moogerfooger does not have preset capabilities but you can send multiple CC messages to it to change different parameters simlultaneously.
This allows you to create Moogerfooger presets on your Morningstar controller.

",0,0,127
moog_minimoog_voyager_xl_pc_0,moog_minimoog_voyager_xl,Program Change,,0,0,127
moog_subsequent_37_pc_0,moog_subsequent_37,Program Change,,0,0,127
singular_sound_beatbuddy_pc_0,singular_sound_beatbuddy,Program Change,,0,0,127
singular_sound_aeros_looper_pc_0,singular_sound_aeros_looper,Program Change,"The Aeros can open any song using a combination of MSB and PC commands.  Added in 4.1.2

MSB value 0-127
PC value 0-12

Pay close attention this is a brain twister: MSB stands for Most Significant Bit, it is a concept used in MIDI that allows a user to do all sorts of things like change parameters, change banks, and—in the Aeros' case—song select .

MSB is not a traditional MIDI command, it is actually activated by using a CC:0 (Control Change) command, the value decides which MSB bank is chosen. So, CC:0 value 4 represents MSB bank 4.

PC (Program Change) is another type of MIDI command typically used in conjunction with MSB and/or LSB commands. LSB (Least Significant Bit; CC:32 values 0-127) is not relevant to the Aeros, but is relevant to the BeatBuddy's song select scheme. It is often also used without an MSB (CC:0) and/or LSB (CC:32) command, but that is not the case for the Aeros.

The Aeros requires the user to send an MSB + and a PC command—in that order—to open a song.

First, the user must open the song, and edit the song. Then, you will find the MIDI song Select enabled setting. Once enabled, the user can set which MSB (0-127) bank and which PC command will be required to open the song.

Then, using a MIDI controller capable of sending CC:0 (MSB) + PC commands in a sequence, you can open that song at any time.

KNOWN BUG v4.1.2: Aeros is currently not responding to commands sent in the Home Screen before a song has been opened, you must open a song before the Aeros can register the commands and open a song via MIDI select.
",0,0,127
suhr_hedgehog_pc_0,suhr_hedgehog,Program Change,,0,0,127
suhr_pt-100_pc_0,suhr_pt-100,Program Change,,0,0,127
suhr_discovery_pc_0,suhr_discovery,Program Change,"
",0,0,127
access_virus_ti_pc_0,access_virus_ti,Program Change,,0,0,127
sequential_prophet_12_pc_0,sequential_prophet_12,Program Change,,0,0,127
sequential_pro_3_pc_0,sequential_pro_3,Program Change,,0,0,127
sequential_ob-6_pc_0,sequential_ob-6,Program Change,,0,0,127
sequential_prophet_6_pc_0,sequential_prophet_6,Program Change,,0,0,127
sequential_prophet_x_pc_0,sequential_prophet_x,Program Change,,0,0,127
sequential_rev_2_pc_0,sequential_rev_2,Program Change,,0,0,127
aerospace_audio_atmosphere_v2_pc_0,aerospace_audio_atmosphere_v2,Program Change,,0,0,127
freds_labs_buzzy!_pc_0,freds_labs_buzzy!,Program Change,,0,0,127
oto_machines_boum_pc_0,oto_machines_boum,Program Change,,0,0,127
oto_machines_bim_pc_0,oto_machines_bim,Program Change,,0,0,127
oto_machines_bam_pc_0,oto_machines_bam,Program Change,,0,0,127
oto_machines_biscuit_pc_0,oto_machines_biscuit,Program Change,,0,0,127
that_worship_sound_worship_essentials_2_pc_0,that_worship_sound_worship_essentials_2,Program Change,,0,0,127
that_worship_sound_worship_guitar_essentials_2_pc_0,that_worship_sound_worship_guitar_essentials_2,Program Change,,0,0,127
studiologic_sledge_pc_0,studiologic_sledge,Program Change,,0,0,127
boss_rv-500_pc_0,boss_rv-500,Program Change,,0,0,127
boss_katana_artist_pc_0,boss_katana_artist,Program Change,,0,0,127
boss_md-500_pc_0,boss_md-500,Program Change,,0,0,127
boss_katana_pc_0,boss_katana,Program Change,"PC#1 (00H) activates BANK A CH1
PC#2 (01H) activates BANK A CH2
PC#3 (02H) activates BANK A CH3
PC#4 (03H) activates BANK A CH4
PC#5 (04H) activates the PANEL
PC#6 (00H) activates BANK B CH1
PC#7 (01H) activates BANK B CH2
PC#8 (02H) activates BANK B CH3
PC#9 (03H) activates BANK B CH4

",0,0,127
boss_gt1000_core_pc_0,boss_gt1000_core,Program Change,"
",0,0,127
boss_katana_head_pc_0,boss_katana_head,Program Change,,0,0,127
boss_dm-101_pc_0,boss_dm-101,Program Change,,0,0,127
boss_od-200_pc_0,boss_od-200,Program Change,,0,0,127
boss_rc-10r_pc_0,boss_rc-10r,Program Change,"PC#1 (00H) activates Memory 1
PC#2 (01H) activates Memory 2
etc
can transmit Program Changes from the RC-10R by enabling PC IN/OUT.
",0,0,127
boss_re-202_pc_0,boss_re-202,Program Change,,0,0,127
boss_dd-500_pc_0,boss_dd-500,Program Change,,0,0,127
flower_pedals_dahlia_dual_analog_delay_pc_0,flower_pedals_dahlia_dual_analog_delay,Program Change,"
",0,0,127
flower_pedals_sunflower_pc_0,flower_pedals_sunflower,Program Change,"
",0,0,127
electronic_audio_experiments_sending_v2_(firmware_2.0)_pc_0,electronic_audio_experiments_sending_v2_(firmware_2.0),Program Change,,0,0,127
electronic_audio_experiments_sending_v2_pc_0,electronic_audio_experiments_sending_v2,Program Change,,0,0,127
sound_sculpture_switchblade_8f_pc_0,sound_sculpture_switchblade_8f,Program Change,,0,0,127
decibel_eleven_loop_expander_pc_0,decibel_eleven_loop_expander,Program Change,,0,0,127
behringer_x-air_pc_0,behringer_x-air,Program Change,"PC#1 (00H) recalls snapshot 1
PC#2 (01H) recalls snapshot 2
etc through 64

",0,0,127
behringer_deepmind_6_pc_0,behringer_deepmind_6,Program Change,,0,0,127
behringer_pro-800_pc_0,behringer_pro-800,Program Change,"

",0,0,127
behringer_ac112_pc_0,behringer_ac112,Program Change,"The list below shows the PC number and the accompanied Description of the effect, based on Factory Defaults. 
The default settings can be modified by the user, which may impact the accuracy of adjectives like ""short"" or ""long"". 
However the Effect type should be accurate regardless. 
Number     Description   
0          1 - Spring Reverb - Short Pre-Delay
1          2 - Spring Reverb - Long Pre-Delay
2          3 - Studio - Short Pre-Delay
3          4 - Studio - Long Pre-Delay
4          5 - Chamber - Short Pre-Delay
5          6 - Chamber - Long Pre-Delay
6          7 - Stage - Short Pre-Delay
7          8 - Stage - Long Pre-Delay
8          9 - Concert - Short Pre-Delay
9          10 - Concert - Long Pre-Delay
10         11 - Plate - Short Pre-Delay
11         12 - Plate - Long Pre-Delay
12         13 - Gated Reverb - Min. Density
13         14 - Gated Reverb - Max. Density
14         15 - Ambience - Min. Reflections
15         16 - Ambience - Max. Reflections
16         17 - Wah/Delay/Distortion - Feedback 0%
17         18 - Wah/Delay/Distortion - Feedback 10%
18         19 - Wah/Delay/Distortion - Feedback 30%
19         20 - Delay/Reverb
20         21 - Delay (Stereo) - Min. Feedback
21         22 - Delay (Stereo) - Low Feedback
22         23 - Delay (Stereo) - High Feedback
23         24 - Delay (Stereo) - Max. Feedback
24         25 - Delay (long mono) A
25         26 - Delay (long mono) B
26         27 - Delay (long mono) C
27         28 - Delay (long mono) D
28         29 - Delay (long mono) E
29         30- Phaser - Feedback 0%
30         31- Phaser - Feedback 62% A
31         32 - Phaser - Feedback 62% B
32         33 - Phaser - Feedback 77%
33         34 - Chorus - Fat
34         35 - Chorus - Slow
35         36 - Chorus - Stereo Fast
36         37 - Chorus - Stereo Slow
37         38 - Chorus/Reverb - Ultra
38         39 - Chorus/Reverb - Slow
39         40 - Chorus/Reverb - Medium I
40         41 - Chorus/Reverb - Medium II
41         42 - Chorus/Reverb - Fast
42         43 - Chorus/Delay - Ultra
43         44 - Chorus/Delay - Slow
44         45 - Chorus/Delay - Medium I
45         46 - Chorus/Delay - Medium II
46         47 - Chorus/Delay - Hold
47         48 - Flanger - Fat
48         49 - Flanger - Classic
49         50 - Flanger - Stereo Fast
50         51 - Flanger - Stereo Slow
51         52 - Flanger/Reverb - Ultra
52         53 - Flanger/Reverb - Slow
53         54 - Flanger/Reverb - Medium I
54         55 - Flanger/Reverb - Medium II
55         56 - Flanger/Reverb - Fast
56         57 - Flanger/Delay - Ultra
57         58 - Flanger/Delay - Slow
58         59 - Flanger/Delay - Medium I
59         60 - Flanger/Delay - Medium II
60         61 - Flanger/Delay - Fast
61         62 - Stereo Tremolo - Slow
62         63 - Stereo Tremolo - Fast
63         64 - Tremolo/Delay - Slow
64         65 - Tremolo/Delay - Ultra
65        66 - Tremolo/Delay - Medium
66         67 - Rotary Speaker - Slow
67         68 - Rotary Speaker - Fast
68         69 - Magic Drive - Fast
69         70 - Magic Drive - Slow
70         71 - Auto Wah - Fast
71         72 - Auto Wah - Slow
72         73 - LFO Wah - Slow
73         74 - LFO Wah - Fast
74         75 - Pitch Shifter (-12)
75         76 - Pitch Shifter (-5)
76         77 - Pitch Shifter (+3)
77         78 - Pitch Shifter (+4)
78         79 - Pitch Shifter (+9)
79         80 - Pitch Shifter (+4%)
80         81 - Pitch Shifter (+8%)
81         82 - Pitch Shifter/Reverb (-12)
82         83 - Pitch Shifter/Reverb (+3)
83         84 - Pitch Shifter/Reverb (+4%)
84         85 - Pitch Shifter/Reverb (+8%)
85         86 - Pitch Shifter/Delay (-12)
86         87 - Pitch Shifter/Delay (-5)
87         88 - Pitch Shifter/Delay (+4)
88         89 - Pitch Shifter/Delay (+7)
89         90 - Compressor - Fast
90         91 - Compressor - Slow
91         92 - Expander - Hell
92         93 - Expander - Heaven
93         94 - Guitar Combo A
94         95 - Guitar Combo B
95         96 - Guitar Combo C
96         97 - Speaker Cabinet - Stack A
97         98 - Speaker Cabinet - Stack B
98         99 - Speaker Cabinet - Combo
",0,0,127
behringer_deepmind_12d_pc_0,behringer_deepmind_12d,Program Change,,0,0,127
behringer_deepmind_12_pc_0,behringer_deepmind_12,Program Change,,0,0,127
hologram_electronics_chroma_console_pc_0,hologram_electronics_chroma_console,Program Change,"bank A, 1-4 PC# 0-3
bank A, 5-8 PC# 4-7
bank A, 9-12 PC# 8-11
bank A, 13-16 PC# 12-15
bank A, 17-20 PC# 16-19
bank B, 1-4 PC# 20-23
bank B, 5-8 PC# 24-27
bank B, 9-12 PC# 28-31
bank B, 13-16 PC# 32-35
bank B, 17-20 PC# 36-39
bank C, 1-4 PC# 40-43
bank C, 5-8 PC# 44-47
bank C, 9-12 PC# 48-51
bank C, 13-16 PC# 52-55
bank C, 17-20 PC# 56-59
bank D, 1-4 PC# 60-63
bank D, 5-8 PC# 64-67
bank D, 9-12 PC# 68-71
bank D, 13-16 PC# 72-75
bank D, 17-20PC# 76-79",0,0,127
hologram_electronics_dream_sequence_pc_0,hologram_electronics_dream_sequence,Program Change,"PROGRAM CHANGE 001-012 – User Bank Presets 1-12
PROGRAM CHANGE 013-024 – Factory Bank Presets 1-12
PROGRAM CHANGE 025-035 – Saved Bank Presets 1-11",0,0,127
hologram_electronics_microcosm_pc_0,hologram_electronics_microcosm,Program Change,"Sending a Program Change message to the pedal will allow the user to switch
between any of the 44 effect variations and 16 user presets.

PC #1-4	    ARP - (A-D)
PC #5-8	    INTERRUPT - (A-D)
PC #9-12	BLOCKS - (A-D)
PC #13-16	GLIDE - (A-D)
PC #17-20	SEQ - (A-D)
PC #21-24	MOSAIC - (A-D)
PC #25-28	HAZE - (A-D)
PC #29-32	TUNNEL - (A-D)
PC #33-36	STRUM - (A-D)
PC #37-40	PATTERN - (A-D)
PC #41-44	WARP - (A-D)
PC #45-48	USER BANK 1 - (A-D)
PC #49-52	USER BANK 2 - (A-D)
PC #53-56	USER BANK 3 - (A-D)
PC #57-60	USER BANK 4 - (A-D)",0,0,127
gamechanger_audio_bigsby_pc_0,gamechanger_audio_bigsby,Program Change,"List of Program Change options with associated values
EXP out modulated toggle (Auto Mode) 80
EXP out MIDI override ON 81
EXP out MIDI override OFF 82
EXP out MIDI override toggle 83
Synced beat division OFF 84
Synced beat division 2 notes 85
Synced beat division 1.5 notes 86
Synced beat division whole note 87
Synced beat division 3/4 88
Synced beat division 1/2 89
Synced beat division 3/8 90
Synced beat division 1/3 91
Synced beat division 1/4 92
Synced beat division 3/16 93
Synced beat division 1/6 94
Synced beat division 1/8 95
Synced beat division 1/12 96
Synced beat division 1/16 97
Synced beat division 1/24 98
Synced beat division 1/32 99
Audio bypass ON 100
Audio bypass OFF 101
Audio bypass toggle 102
EXP bypass ON 103
EXP bypass OFF 104
EXP bypass toggle 105
Audio and EXP bypass ON 106
Audio and EXP bypass OFF 107
Audio and EXP bypass toggle 108
Toggle between audio and EXP bypass 109
Latch ON 110
Latch OFF 111
Latch toggle 112
Latch direction up 113
Latch direction down 114
Latch direction toggle 115
Knob lock ON 116
Knob lock OFF 117
Knob lock toggle 118
",0,0,127
opfxs_v-uno_pc_0,opfxs_v-uno,Program Change,,0,0,127
red_panda_raster_2_pc_0,red_panda_raster_2,Program Change,,0,0,127
red_panda_tensor_pc_0,red_panda_tensor,Program Change,,0,0,127
red_panda_context_2_pc_0,red_panda_context_2,Program Change,,0,0,127
red_panda_bitmap_2_pc_0,red_panda_bitmap_2,Program Change,,0,0,127
red_panda_particle_2_pc_0,red_panda_particle_2,Program Change,,0,0,127
red_panda_radius_pc_0,red_panda_radius,Program Change,,0,0,127
tastychips_gr1_pc_0,tastychips_gr1,Program Change,,0,0,127
melbourne_instruments_nina_pc_0,melbourne_instruments_nina,Program Change,,0,0,127
mutable_instruments_shruthi_pc_0,mutable_instruments_shruthi,Program Change,,0,0,127
marshall_dsl40cr_pc_0,marshall_dsl40cr,Program Change,,0,0,127
empress_zoia_pc_0,empress_zoia,Program Change,,0,0,127
empress_echo_system_pc_0,empress_echo_system,Program Change,"You can activate a preset by sending a MIDI program change message. For example, sending a program change message
of 7 activates preset 7.
",0,0,127
empress_phaser_pc_0,empress_phaser,Program Change,"Empress Phaser does not support presets or Program Change messages.
",0,0,127
empress_reverb_pc_0,empress_reverb,Program Change,"You can activate a preset by sending a MIDI program change message. For example, sending a program change message
of 7 activates preset 7.
",0,0,127
empress_tremolo2_pc_0,empress_tremolo2,Program Change,,0,0,127
bondi_effects_art_van_delay_pc_0,bondi_effects_art_van_delay,Program Change,,0,0,127
jackson_audio_el_guapo_pc_0,jackson_audio_el_guapo,Program Change,,0,0,127
jackson_audio_the_optimist_pc_0,jackson_audio_the_optimist,Program Change,,0,0,127
jackson_audio_golden_boy_pc_0,jackson_audio_golden_boy,Program Change,,0,0,127
jackson_audio_broken_arrow_pc_0,jackson_audio_broken_arrow,Program Change,,0,0,127
jackson_audio_new_wave_pc_0,jackson_audio_new_wave,Program Change,,0,0,127
jackson_audio_bloom_pc_0,jackson_audio_bloom,Program Change,"PROGRAM CHANGE #1 – LIMITER MODE
PROGRAM CHANGE #2 – COUNTRY MODE
PROGRAM CHANGE #3 – R&B MODE
PROGRAM CHANGE #4 – BALLAD MODE
PROGRAM CHANGE #5 – JOEY (SLIDE) MODE
PROGRAM CHANGE #6 – AUX MODE",0,0,127
jackson_audio_asabi_pc_0,jackson_audio_asabi,Program Change,,0,0,127
the_montreal_assembly_856forzellersasn_pc_0,the_montreal_assembly_856forzellersasn,Program Change,"


",0,0,127
kernom_elipse_pc_0,kernom_elipse,Program Change,,0,0,127
kernom_moho_pc_0,kernom_moho,Program Change,,0,0,127
kernom_ridge_pc_0,kernom_ridge,Program Change,,0,0,127
pigtronix_echolution3_pc_0,pigtronix_echolution3,Program Change,,0,0,127
pigtronix_infinity_pc_0,pigtronix_infinity,Program Change,,0,0,127
pigtronix_echolution_2_deluxe_pc_0,pigtronix_echolution_2_deluxe,Program Change,,0,0,127
morningstar_engineering_mc8_pc_0,morningstar_engineering_mc8,Program Change,Send PC#0 to PC#29 to access Banks 1 - 30.,0,0,127
morningstar_engineering_mc6_mkii_pc_0,morningstar_engineering_mc6_mkii,Program Change,Send PC#0 to PC#29 to access Banks 1 - 30.,0,0,127
morningstar_engineering_ml5r_pc_0,morningstar_engineering_ml5r,Program Change,The ML5R has 128 presets. PC#0 to PC#127 will recall each preset.,0,0,127
morningstar_engineering_mc8pro_pc_0,morningstar_engineering_mc8pro,Program Change,,0,0,127
morningstar_engineering_mc6_pro_pc_0,morningstar_engineering_mc6_pro,Program Change,Send PC#0 to PC#127 to access Banks 1 - 128.,0,0,127
morningstar_engineering_ml5_pc_0,morningstar_engineering_ml5,Program Change,The ML5 has 128 presets. PC#0 to PC#127 will recall each preset.,0,0,127
morningstar_engineering_mc3_pc_0,morningstar_engineering_mc3,Program Change,Send PC#0 to PC#29 to access Banks 1 - 30.,0,0,127
morningstar_engineering_ml10x_pc_0,morningstar_engineering_ml10x,Program Change,The ML10X has 128 presets in each of the 4 banks. PC#0 to PC#127 will recall each preset. Send CC#0-3 to recall Banks 1-4.,0,0,127
novation_bass_station_keyboard_pc_0,novation_bass_station_keyboard,Program Change,,0,0,127
novation_ultranova_pc_0,novation_ultranova,Program Change,,0,0,127
novation_circuit_mono_station_pc_0,novation_circuit_mono_station,Program Change,,0,0,127
novation_summit_pc_0,novation_summit,Program Change,,0,0,127
novation_circuit_rhythm_pc_0,novation_circuit_rhythm,Program Change,PC messages need to be send to MIDI channel 16. Values 0 - 63 will select projects instantly Values 64 - 127 will select projects queued,0,0,127
novation_peak_pc_0,novation_peak,Program Change,,0,0,127
novation_circuit_pc_0,novation_circuit,Program Change,,0,0,127
novation_bass_station_ii_pc_0,novation_bass_station_ii,Program Change,,0,0,127
novation_mininova_pc_0,novation_mininova,Program Change,,0,0,127
beetronics_seabee_harmochorus_pc_0,beetronics_seabee_harmochorus,Program Change,,0,0,127
arturia_minifreak_pc_0,arturia_minifreak,Program Change,,0,0,127
arturia_matrixbrute_pc_0,arturia_matrixbrute,Program Change,,0,0,127
arturia_microfreak_pc_0,arturia_microfreak,Program Change,,0,0,127
chaos_audio_stratus_pc_0,chaos_audio_stratus,Program Change,,0,0,127
ik_multimedia_tonex_pc_0,ik_multimedia_tonex,Program Change,,0,0,127
ik_multimedia_uno_synth_pc_0,ik_multimedia_uno_synth,Program Change,,0,0,127
g-lab_midi_4_x_loop-er_pc_0,g-lab_midi_4_x_loop-er,Program Change,,0,0,127
g-lab_midi_2_x_loop-er_pc_0,g-lab_midi_2_x_loop-er,Program Change,,0,0,127
g-lab_bc-1_pc_0,g-lab_bc-1,Program Change,"The BC1 responds to following PC messages:
PC1 -> BYPASS ON
PC2 -> BUFFER ON
PC3 -> COMP A ON
PC4 -> COMP B ON
PC5 -> COMP C ON
PC6 -> SELECTED COMP ON
",0,0,127
g-lab_midiwoweewahmww1_pc_0,g-lab_midiwoweewahmww1,Program Change,,0,0,127
headrush_core_pc_0,headrush_core,Program Change,,0,0,127
headrush_gigboard_pc_0,headrush_gigboard,Program Change,,0,0,127
headrush_looperboard_pc_0,headrush_looperboard,Program Change,,0,0,127
headrush_mx5_pc_0,headrush_mx5,Program Change,"Enable Program Change Receive under GLOBAL SETTINGS > MIDI SETTINGS > PROG CHANGE to receive PC messages to load rigs.

",0,0,127
headrush_pedalbaord_pc_0,headrush_pedalbaord,Program Change,,0,0,127
headrush_flexprime_pc_0,headrush_flexprime,Program Change,,0,0,127
neunaber_illumine_pc_0,neunaber_illumine,Program Change,"PC messages 0-99 are received, and 100-127 are ignored.
PC 0-99 recall presets 0-99, respectively.

",0,0,127
neunaber_neuron_pc_0,neunaber_neuron,Program Change,"Program Change numbers 0 - 24 are recognized; 25 - 127 are ignored.

",0,0,127
kinotone_sparks_pc_0,kinotone_sparks,Program Change,,0,0,127
kinotone_ribbonsfw2_pc_0,kinotone_ribbonsfw2,Program Change,,0,0,127
laney_bbc_the_difference_engine_pc_0,laney_bbc_the_difference_engine,Program Change,,0,0,127
jet_pedals_lamb_pc_0,jet_pedals_lamb,Program Change,,0,0,127
jet_pedals_revelation_reverb_2.0_pc_0,jet_pedals_revelation_reverb_2.0,Program Change,,0,0,127
bluguitar_amp1_(mercury_&_iridium_edition)_pc_0,bluguitar_amp1_(mercury_&_iridium_edition),Program Change,"Sending PC mesages will load Presets 1-127 (Using program change number 0-127)

",0,0,127
sunday_sounds_sunday_guitar_2_pc_0,sunday_sounds_sunday_guitar_2,Program Change,,0,0,127
sunday_sounds_sunday_keys_2020_pc_0,sunday_sounds_sunday_keys_2020,Program Change,,0,0,127
teenage_engineering_op-z_pc_0,teenage_engineering_op-z,Program Change,,0,0,127
walrus_audio_m1mk2_pc_0,walrus_audio_m1mk2,Program Change,,0,0,127
walrus_audio_acs1mk2_pc_0,walrus_audio_acs1mk2,Program Change,,0,0,127
walrus_audio_acs1_pc_0,walrus_audio_acs1,Program Change,"Bank A (Red) PC#0
Bank A (Green) PC#1
Bank A (Blue) PC#2
Bank B (Red) PC#3
Bank B (Green) PC#4
Bank B (Blue) PC#5
Bank C (Red) PC#6
Bank C (Green) PC#7
Bank C (Blue) PC#8 and so on
All presets accessible via PC# 0-127",0,0,127
walrus_audio_qi_pc_0,walrus_audio_qi,Program Change,,0,0,127
walrus_audio_r1_pc_0,walrus_audio_r1,Program Change,"Bank A (Red) PC#0
Bank A (Green) PC#1
Bank A (Blue) PC#2
Bank B (Red) PC#3
Bank B (Green) PC#4
Bank B (Blue) PC#5
Bank C (Red) PC#6
Bank C (Green) PC#7
Bank C (Blue) PC#8 and so on
All presets accessible via PC# 0-127",0,0,127
